x,y,v,w
1.581475494430187,0.7060143945687323,0.6071775601209866,0.3142760699933573
1.5943141451072276,0.7221483637448793,0.606806585404156,0.33018073718704727
1.6069765378645124,0.7384418999178458,0.6049624588672711,0.39688688227430496
1.6196297971660447,0.755182431817607,0.6182360017683077,0.4315538161566358
1.6320402838560124,0.7721048030954919,0.6201518818346747,0.39785238213157825
1.6446612866370482,0.7897944220306413,0.645983368851743,0.25798863537166966
1.657166393407844,0.8076640051134373,0.6405502122404277,0.2365268389081193
1.6695145473289863,0.8256270919633062,0.6390300767496522,0.3046922075466193
1.6819368616841543,0.844100911512717,0.6552835261308998,0.32998256899835904
1.694153911177184,0.8627092366821717,0.6563479129666734,0.30368376250862905
1.706187540828444,0.8814630139083195,0.6555609600153907,0.29249064668846647
1.718151184133185,0.9005140917523002,0.6617032585354652,0.2517267492048811
1.729950951116439,0.9196697069763736,0.6618001543653427,0.23863695402830745
1.741592683239401,0.9389204604223176,0.6616464975803817,0.2654855512682551
1.753219358140591,0.9585377410211653,0.6707808297940951,0.2521704628418174
1.764678487120758,0.9782545456185253,0.6707430153180894,0.2335390683312423
1.775978786868399,0.9980627211887988,0.6707037993807456,0.2456848331776989
1.7873817063000308,1.0184583676188157,0.6868046894310216,0.3282614485279054
1.7987844933386774,1.039373471335599,0.7047917461893891,0.29155698547770625
1.8099941928625598,1.0604291849038934,0.7033472116745869,0.22861694393571916
1.8215633529669004,1.0825925678869934,0.7333756586882716,0.271020685967277
1.8330079045586087,1.1050379552946477,0.7377488334181814,0.38470261222799995
1.8441424142864247,1.127572621770261,0.7413090106390368,0.38546188751946264
1.8552561489294512,1.1508290438753428,0.7589197618744856,0.35041453666836186
1.8661030643995815,1.1742442348012492,0.7590034626549965,0.34720546665016
1.8766717420421224,1.197786258254206,0.7589986617058432,0.3601730220552452
1.8867130809404131,1.2209082089241325,0.7413348430927906,0.3725223719993704
1.8964625002635331,1.2441547669348438,0.7413282715408598,0.3691226197688989
1.905653175622101,1.2668356842478647,0.7197431324897141,0.2743966638659601
1.9146286301547175,1.2896080921399453,0.7197750577204737,0.25310750827175055
1.9234016762883202,1.312457340720555,0.7196770514514043,0.310305284939078
1.9320478724545074,1.3356886980157026,0.7290960190241965,0.30132273586828984
1.940458007343348,1.359008020947845,0.7291375001044008,0.2676862886574467
1.9486523821356256,1.3824038767649272,0.7290456187477083,0.2815992432084922
1.9568911476767923,1.4066707191459127,0.7535139831672961,0.30452457336045924
1.9651253875981285,1.4317842873094138,0.7773046940184137,0.3422492293010947
1.9730636251299294,1.4569697860550004,0.776844143494338,0.3518115455554937
1.9810302143223686,1.4833401464245286,0.8109467662867411,0.34172957319120095
1.9888332632029326,1.5103481091742437,0.8218326460557847,0.4497880298624622
1.9962090513869184,1.5374013140816138,0.8268001449985908,0.49389249988032297
2.0032011864685475,1.5647902240330651,0.8380042182265088,0.3696668097172629
2.0098565907511228,1.5923392547487716,0.8321264080328011,0.3418172585011178
2.016177043774203,1.619940350484333,0.8306808825195422,0.4174486360992483
2.02205784802804,1.64740402138411,0.8260900009884121,0.4668422829145504
2.0275065872263993,1.674947257208231,0.8284726260103005,0.44090050116466467
2.032545356335626,1.7025931636765748,0.8272848883455955,0.41881029394988006
2.037302381969577,1.730959065710894,0.8484665870061162,0.3813197369546813
2.0416611414609513,1.7592381680083347,0.8406071249897983,0.41148044341333684
2.0456227112934178,1.7875528654452115,0.8401616403703505,0.43898890756837694
2.0493201711592546,1.8170749621199447,0.8819797415772872,0.32457946581846003
2.052686551597372,1.8466502103631701,0.8755624163505337,0.26456812996505663
2.05577802606878,1.8762738260900995,0.874081851144091,0.32073609831784106
2.058610053324608,1.9067979582080277,0.8952274761054274,0.4981373980283595
2.060937155206105,1.937434242199065,0.9031592099487799,0.5874011998412293
2.062663180604281,1.9680607995987536,0.9060948312703826,0.5337842504207108
2.0638566032967427,1.9990018429976504,0.917502414275461,0.37885394992023436
2.064631655689843,2.0301833028663148,0.9110400159605444,0.4480574729775671
2.064929884234088,2.0613048056335685,0.9151750511052926,0.5497942641813893
2.0646998453690335,2.0922623578524826,0.9283578955465523,0.2167612019066136
2.0642044272115756,2.1235765572717056,0.9154609999959509,0.16011236923611114
2.0635130847089815,2.154812069119464,0.9120283458137091,0.39013341251556527
2.062409077950774,2.1860720889547682,0.9197661867426762,0.5285706447835484
2.060748570713354,2.217432745443073,0.9250420643144446,0.5287310668533461
2.058525139762081,2.248756237920246,0.9247750359073713,0.5010681828712055
2.05574120726072,2.28045214399099,0.9392792305080544,0.4238658015909628
2.0524648999724837,2.3123000007259256,0.9387367131354138,0.47633161524829915
2.048678326843117,2.344046932164627,0.9401761007854669,0.5403305510199495
2.04428846350381,2.376199227928063,0.9697878297281715,0.2547098948031096
2.0395408475809234,2.4086409968109375,0.9579457907498151,0.21780287759208716
2.034541440950525,2.4409801331364407,0.9572487626381208,0.40868876555104694
2.029019174111037,2.4736758539531682,0.9729891415037184,0.5495657517167718
2.0228503819662844,2.506496803987679,0.9809215464994313,0.6160539901329164
2.016012874256262,2.539113372498847,0.9820434066421502,0.6094866954031253
2.0084055386753,2.5720069993578214,0.9950942232423743,0.5723295517196799
2.000151429727374,2.6047607521944616,0.993394332380733,0.5738253396339611
1.991564525347598,2.6362259268242796,0.959422272763077,0.5929656142208872
1.9826762105454858,2.6663956508569355,0.9263273570853775,0.590088506406915
1.9735316990373433,2.695291599131131,0.8922617785316147,0.5784298674010919
1.9641834448763744,2.7229355344197392,0.858802016076903,0.5722929462108042
1.95468357251133,2.749315844186826,0.8248290263301852,0.5654814030059807
1.945089729999115,2.7744320468337875,0.7910568046649192,0.5684980994715085
1.9354471037008012,2.7982862547644314,0.7556968936779223,0.568977003343116
1.9258135545497617,2.820848018360969,0.7215675436201947,0.589287557979018
1.9162119519249678,2.8421475237415295,0.6884750244515178,0.5931893480041832
1.9066784723602648,2.862209212191823,0.6546667814705719,0.5815391363753419
1.8972641863597732,2.8810485400885666,0.620124889378646,0.5819363780497971
1.888017858544322,2.89867088434385,0.5861319003938187,0.5882042421627894
1.8789802803886024,2.9150903813500393,0.5524145047179695,0.5864836121424464
1.8701650628552855,2.9303813059455237,0.5215888316443744,0.5539802568907309
1.8613896684316684,2.9449941212099264,0.5143630535291172,0.292106348444899
1.852451496610904,2.9595101876376773,0.4940269041687879,0.31719605597492534
1.843395619593901,2.9738557823129406,0.49564232537053665,0.5010817850594447
1.8341482465464796,2.987991359329289,0.5014589163730601,0.4583725756612736
1.8246749988237856,3.0020022663540127,0.503983004422454,0.2827457777698838
1.8150104018510966,3.015984143526924,0.49779256377345593,0.28277403251561384
1.8052248538730118,3.029848144115458,0.49875691636642205,0.3641454997554647
1.7945904548780665,3.0445231088964557,0.5330238032357697,0.4312947756423372
1.7830552470915415,3.05996755187733,0.5669810258788026,0.4168379389134798
1.770598013367508,3.0761636649077886,0.6009824089818308,0.38275600269860494
1.7572123331321776,3.093099960402421,0.6349980065522525,0.4019087557644596
1.7428922697682254,3.1107234503170536,0.668010501481747,0.43122841109049076
1.7275866309133434,3.12900454159229,0.7024216879708594,0.4266177690318666
1.7112320616868189,3.147970527765579,0.7369061706068654,0.3980130613750585
1.6938481674317623,3.167584475104383,0.770460216097943,0.3895059532732087
1.6754267243655592,3.187819531805618,0.8042151168956033,0.4080767528776778
1.655938044644894,3.2086411545170277,0.8383165299744353,0.4084102551364447
1.6353609627195427,3.2300233564717615,0.8723593153559144,0.3978510167180898
1.613682644344055,3.251945863159327,0.90636046783106,0.4004218163291848
1.5914493900796851,3.273892695131677,0.9186657985081645,0.07654189410115518
1.5688218680870316,3.296124919328935,0.9339028827705178,-0.23319166653047912
1.5463348246676278,3.3185051378252224,0.9349724588365582,-0.07357762111198253
1.5239137191040997,3.340939941929094,0.9361357860387794,0.026474972595758917
1.5015112715017076,3.3633495042402766,0.9434361222895526,-0.10968141375889391
1.4791261286432336,3.385892709227359,0.939119826708201,-0.13697459433668635
1.4566205337517533,3.408749016822089,0.9479640446916565,-0.04092949616749172
1.4341911429664713,3.431608446807349,0.9550833255301721,-0.0629596857358158
1.4117754992002425,3.4545591827471096,0.9520007467489673,-0.12351571339445569
1.3894038198220378,3.4776482136676155,0.9552547231887922,-0.11767769276885974
1.3671249059564128,3.5008249992050158,0.9560759767796984,-0.09727621161412975
1.3449248508146403,3.524077062654115,0.9569770381144169,-0.10577244399344284
1.3228004203844241,3.5474177027550966,0.9580639608676514,-0.11336463607351423
1.3007645964127192,3.5708423040446666,0.9588184364940898,-0.10575366621105009
1.278766092269442,3.5943847801468487,0.9611619194005792,-0.04907931363497156
1.256811107082775,3.617965413528702,0.9616922490838293,-0.03861584462968201
1.2348892647676228,3.6415857530359594,0.9613989734889268,-0.07315475391610397
1.2129988066090944,3.6652734484224183,0.9613799727203587,-0.009449058135220593
1.1910077474573442,3.6890810622101653,0.9655362453877872,0.032720467979035016
1.168994919928706,3.71287857026534,0.9640461012312715,-0.010704965369345723
1.1467837951026778,3.736896684237988,0.9714020145656936,-0.005171230220740686
1.1245730045848947,3.760919314890344,0.9693914613543924,0.027280995367847633
1.1023403284085125,3.7849290149799715,0.9675772692126627,0.01785104869955097
1.0801371538844557,3.808845709694407,0.9631675108910183,0.10521784053526985
1.0575368894858825,3.8329865605552063,0.9782159040280637,0.1714355816729774
1.0348042194683063,3.857004157615177,0.9784017206837864,0.11520017292619576
1.0116523784430493,3.8812459918071687,0.9935580800452298,0.17628856048145042
0.9883560045959519,3.905350585839556,0.9938746272718133,0.2391904607990297
0.9648710005569728,3.929287188338642,0.9922197018046088,0.18834052882461996
0.9420401435057576,3.952295564389474,0.9520194709867118,0.17027849582467375
0.9198875984663606,3.974318761448881,0.915340458769483,0.19909617843004823
0.8984104038436229,3.9953648972745923,0.8813939415673714,0.20124278119582695
0.8776179640216006,4.015459570458735,0.8476672285002642,0.1848482380445235
0.8575316170327814,4.03462149147577,0.8139372628010266,0.18816843167877606
0.8381617631826535,4.0528608938339135,0.7802034999658505,0.19702009648671448
0.8195153619529992,4.070183752754354,0.7464116602436904,0.19356261610294714
0.8016055134736498,4.086592986903799,0.7137962198574989,0.19014279724419025
0.7844454068076677,4.102115534639351,0.6804443764376822,0.19365454949600056
0.7680448596877816,4.11675845484134,0.6466824080454471,0.19551078648670905
0.7524140786268959,4.130530736267959,0.6127254871919953,0.19405429127387583
0.7375669102283959,4.143445467414741,0.5787430660824011,0.19370032016008829
0.723512943033785,4.155511761338464,0.5447745775132854,0.1952596383534936
0.7100131351102239,4.166933552785851,0.5199391319271802,0.3337886751899041
0.6968267516868181,4.177818068175142,0.5026138724620841,0.6261551432232058
0.6835114734972567,4.188356249229643,0.49939370842653347,0.693260534325207
0.669955876607604,4.198590177471713,0.4996841837009005,0.5552694572332864
0.6561996954642749,4.208554781711762,0.4994089060476976,0.6729698372828357
0.6422302087904375,4.218198261183798,0.49918521181524295,0.7866607634185057
0.6280197620405915,4.227474987899603,0.49919550279005853,0.6913458410941964
0.6136412834381361,4.2363814213041495,0.49637434663416713,0.6768255038037767
0.5990758149279963,4.244941179045096,0.49549395457271833,0.7548205305309983
0.5843274958501293,4.25311909438993,0.49815401764326783,0.7430026446551932
0.5692576972228239,4.260976761291353,0.4993320040922071,0.7445507172425697
0.5539895066991898,4.268453571290007,0.4992603746739516,0.7461478702567959
0.5385409272088065,4.2755395912397995,0.4992082419980556,0.7467943035101351
0.5235878128452629,4.281961026202801,0.4973556134275975,0.5690291553954957
0.5079014789803695,4.28832440966595,0.4993136023491004,0.5598695542663322
0.49203498271864243,4.294412001124891,0.499388643856254,0.559797473981844
0.47632311531528854,4.300105175732106,0.49767746416074204,0.4990735734585646
0.46040646357650855,4.305565861940684,0.49852509343893864,0.4652997893972763
0.4443349471663005,4.310795559315733,0.4989350033523339,0.44636196535389183
0.4279509246648132,4.315848170788034,0.5003609938638992,0.4796671141663427
0.41154103629579974,4.3206181896920235,0.49986060983521596,0.4995290326022089
0.3950971474200487,4.325096148630828,0.49957077755111995,0.5113753791458447
0.3793842024924422,4.329104815974884,0.4939091138510804,0.3490097197131784
0.3631321392247415,4.333021313932033,0.4981389247451391,0.29081245154713725
0.34669900737023646,4.3368272046404845,0.49848784802796475,0.2607193273642201
0.3302734855564903,4.3404836571927925,0.4977629325290338,0.2122883095442682
0.3137137572240895,4.34403125263501,0.49971151462139735,0.17281075194810275
0.29708573689577505,4.347484082636119,0.4995577506532577,0.1606363927333654
0.2804486584504132,4.350847549563247,0.4993854185454246,0.1267407198889556
0.26378495471650726,4.3541370829318655,0.49957600949811487,0.11323805703377121
0.24710893948245227,4.357359813168779,0.4994983961784657,0.1313546095700258
0.22928692172983808,4.360722624130612,0.5334621518103957,0.1296560941170564
0.2103186296142432,4.364215260015796,0.5674168460336146,0.1189593864094837
0.19019856625937664,4.3678336843230285,0.6013433172658815,0.12190627309179713
0.16892429970073672,4.371567351011256,0.6352762477969655,0.12561079815372492
0.14649689964032542,4.375404293504474,0.6692204443821752,0.12292914920003019
0.12291517121895713,4.3793362561073605,0.7031661025623409,0.12151232178889099
0.09817838549550358,4.383355399944805,0.7370987367213993,0.12336592653248717
0.07228536232803247,4.387451135580603,0.7710317172407808,0.12371313204358449
0.04523435520309219,4.391613169957985,0.8049715266497112,0.12241993109503461
0.01702515804343232,4.395833315178471,0.8386565320772487,0.12519937622461041
-0.012345032035866713,4.400099980277937,0.8726744417035761,0.1253034797973537
-0.04287768287206989,4.4044031968884365,0.9066705445863359,0.12187224065338147
-0.07457307297310398,4.408736043468542,0.9406582468059016,0.12278981599551746
-0.10725364856364915,4.4130525553892355,0.9692323355060908,0.20227273595644296
-0.1400008621749489,4.417155817002599,0.9711595010132967,0.24423830955608578
-0.17257838666490366,4.420964618911173,0.9661653586964045,0.25735044429214354
-0.20518717372154252,4.424489016286247,0.9672394763143549,0.26093060785332567
-0.23757805728306539,4.427695078103194,0.9610895765093543,0.28479850359975944
-0.269996780735966,4.430587276506763,0.9624187647960024,0.29375990430496335
-0.3024420255532723,4.433157697710013,0.9640371184020169,0.2774003013607865
-0.3347728223011386,4.435398767847112,0.9617375597656547,0.3379988601501828
-0.36712413609950856,4.437267653215702,0.9634595347522064,0.3647475231583962
-0.399495563916623,4.438738505562901,0.9655595087393882,0.32343722026146626
-0.4317082057777918,4.439873528357949,0.9633764151736803,0.32115219011477486
-0.4637958465578576,4.440731688423953,0.9676157992657142,0.26248841623570257
-0.4957965985692468,4.441187301148493,0.9685325997154851,0.2158452064812327
-0.5271153207104656,4.4424769223998215,0.9634374501682962,0.21159760139696623
-0.557052437321832,4.444663350209383,0.9444912830722154,0.29762996163903194
-0.5869151976271813,4.446567040771621,0.9444245112658172,0.3514997937540258
-0.6165975958211354,4.448099572358311,0.939578930110956,0.3788772784530554
-0.6462685219223342,4.449218670647459,0.9395769446016682,0.39566493759117566
-0.6759247293158498,4.449898050812612,0.9395454049366981,0.4061920135003072
-0.7055836249612604,4.450129543894197,0.9402410618862538,0.3666995454450091
-0.7350615472587123,4.449962614091723,0.935343395517618,0.3344403044758067
-0.7645113129453984,4.449422728417547,0.9353829075394148,0.31399254592962006
-0.7937515123422861,4.448530269245502,0.9294220893690069,0.38971305110483
-0.8227849286677154,4.447236278961441,0.924457299135874,0.4303291501272647
-0.8517633201218554,4.4454744997738915,0.9243948297285681,0.4554058125986738
-0.8804154851418775,4.443215069490662,0.9154401169674529,0.5043200920221701
-0.9089860137179059,4.440054020715807,0.9110814427267857,0.5300636259936714
-0.937589230103549,4.435989385986056,0.9147421289374288,0.5536998508229192
-0.9658623771851477,4.431450440440824,0.9125361864487522,0.5464504442010962
-0.9938270102115386,4.426461437160702,0.9054419292264658,0.5362216275781937
-1.021625632576646,4.420983330081548,0.9039945758162372,0.5268088832173807
-1.049230324238004,4.41491330424574,0.9015319084034543,0.5199028305330686
-1.0766905462276193,4.408408432752597,0.905293426822704,0.5136144282729268
-1.1039247994363857,4.401514703832495,0.8961503534065495,0.5043020494730965
-1.1309972762479017,4.393922906790232,0.8947229221674691,0.5012407354734512
